Unnamed: 0,_id,comments,date,lead,likes,share,source,text,title,url
303,5be2fb6ff700e3cb934058cb,None,2016-04-02T14:40:00.0000000+02:00,"Kurva múlt, kurva jövő!!! Adjátok vissza a kurva jelent! - sikoltott fel id. Csegey, aki nem volt a szavak embere.",from Facebook API,from Facebook API,hvg.hu,"Talán órást kellett volna hívni. Szakembert. Id. Csegey Jenő sokat látott ember volt, de sajnos nem volt órás. Talán nem kellett volna avatatlan kezekkel ahhoz az órához nyúlni! Id. Csegey hétkor kelt. Nyugdíjasként csak annyira számított neki a vasárnap, hogy ilyenkor szikkadt, tegnapi kenyeret evett, és gondosabban kiszámolta napi cigarettáját. Templomba nem járt (ez persze sok mindent megmagyaráz), özvegy volt, a gyerekei pedig külföldre mentek élni, nem volt hát családja, akinek körében a vasárnapokat obligát módon tölthette volna. A kávé után első útja az előszobában lévő öreg faliórához vezetett. Leemelte, és gondosan átállította, miközben - biztos, ami biztos - azt mondogatta magában, hogy ""most előre, nem vissza, most előre, nem vissza"". Negyed nyolc helyett negyed kilenc lett, és id. Csegey elégedetten akasztotta vissza az órát, gondosan eligazgatta, hogy eltakarja az évtizedek során a piszkossárga tapétába fakult világos foltot, az óra helyét. - Nyomot hagyott a falon az idő - dúdolta id. Csegey, mert jókedvre derítette, hogy ilyen könnyedén megbirkózott a feladattal, majd elindult, hogy meglocsolja a gangon a muskátlikat (enyhe tavasz volt, nappalra már kitette őket a sötét előszobából, hogy kis fényt kapjanak). - Kitartás, szebb jövőt, Csegey úr! - kiáltott rá Ede, a házmester, aki a tavalyi leveleket söpörte a belsőudvaron. Id. Csegey riadtan hátrált vissza az előszobába, és az órára meredt. Talán rossz felé állította? Gyorsan visszatekert két órát, de a gangra kimenni már nem mert. - Majd a pontos idő! - biztatta magát, és bekapcsolta a rádiót. ""Magyarország egyedül áll a liberális mételytől fertőzött, haldokló Nyugat, és az idegen hordák támadásaival szemben, de harcunk..."". - Kurva múlt, kurva jövő!!! Adjátok vissza a kurva jelent! - sikoltott fel id. Csegey, aki nem volt a szavak embere, és különben is túlságosan felzaklatta magát, nem tudott választékos jelzőket keresni. - Órást kellett volna hívni!!! Szakembert... - ezek voltak id. Csegey utolsó világos gondolatai, mielőtt letépte a falról az öreg órát, és kacagva tiporni kezdett rajta. A rendőrséget szomszédja, özv. Gruberné hívta ki, a mentőket pedig a rendőrök. - Érdekes dolog ez, Margit - fordult dr. Sepőcz, az ügyeletes pszichiáter az osztályos nővérhez. - Ilyenkor, óraátállításkor mintha megzavarodnának az emberek. Mintha nem találnák az idejüket. Rengeteg az ilyen eset - mutatott a leszíjazott, halkan sírdogáló id. Csegeyre. - Adjon a páciensnek öt milliliter Seduxen-injekciót! - Hónapok óta nem kapunk már gyógyszereket - vonta meg vállát fáradtan a nővér. - Hát hol él a doktor úr? Vagy inkább: mikor?",Idő van,https://hvg.hu/velemeny/20160402_Ido_van
304,5be2fb6ff700e3cb934058cc,18,2016-12-14T13:29:00.0000000+01:00,"Ma van az utolsó kormányülés, az év technikai zárása volt a fő napirendi pont. 27 milliárdból lőtereket építenek. Orbán január közepén találkozna Botka László szocialista polgármesterrel.",from Facebook API,from Facebook API,hvg.hu,"A statisztika sose hazudik, főleg ha mi csináljuk - kezdi poénkodással Lázár János miniszter a kormányinfót, miközben Kovács Zoltán kommunikációs államtitkár sorolja, hány kormányinfó volt idén, milyen hosszú volt és hány kérdés hangzott el. Lázár folytatja a statisztikát a törvényekről, rendeletekről, napirendi pontok számáról. Ma van az utolsó hivatalos kormányülés, mint ahogy az utolsó kormányinfó is. 2016-os év technikai zárása volt a fő napirendi pont a mostani kormányülésen. A fő napirendi pont ehhez kötődik: több mint 200 milliárd forint szétosztásáról döntött  a kormány, az összeg nőhet, 300 milliárdig. 2017 évi nyugdíjemelés a legnagyobb tétel, a következő az egészségügy: kifizetik a kórházak 30 napnál régebbi adósságát, fejlesztési alap is lesz, összesen 80 milliárdról van szó. A magas adóssággal rendelkező kórházak Kehi vizsgálatra számíthatnak, tételesen átnézik a számlákat. Forrást juttatnak az oktatásba intézményfelújításra, honvédség is kap a többletbevételekből - mondta Lázár. Az egészen tételes lista majd a Magyar Közlönyben jelenik meg, a határozatok között. Hosszan beszélt a menekültügyről, új határellenőrzési pont nyílt Ausztriában, ezt határozottan visszautasítja a kormány, mert ellentétes Schengennel. Kötelező betelepítésre nem tudnak igent mondani, az Alkotmánybíróság döntése miatt sem. Orbánnak nem lesz könnyű a következő két nap - EU-s csúcs lesz - , többségben vannak, akik meg akarják szervezni a bevándorlást - mondta Lázár. Országos lőtérfejlesztési program indul, összesen 197 lőtér létesül, lövészklubok jönnek majd létre klubházzal, az egészre 27 milliárd van. Ez több éves program, 3 év alatt 100 lőtér jöhet létre - jelentette be Lázár János. Januárban megnézik az OECD és Európai Bizottsági jelentéseket az egészségügyre vonatkozóan, a területi különbségekre odafigyelve. ""Mélyebb társadalmi elemzés"" várható. Óraátállításról szóló vitát is átnézik, szakmai apparátus nem támogatja a javaslatot, a kormány még nem döntött, társadalmi konzultáció kell róla. A házépítésnél egyszerűsítés jön - 300 négyzetméterig a bővítésre sem kell engedély, elég a bejelentés - vázolta a jövő évi jogalkotási program egyik elemét Lázár. Szociális ágazatban dolgozók is kapnak béremelést. 1,2 millió embert érint a minimálbér és a garantált bérminimum emelése, a közfoglalkoztatottak bérét is emelik, de még egyeztetnek a mértékről. Ez nem lesz nagyobb emelés, mint a minimálbérnél, hogy ezt továbbra is átmeneti megoldásnak tekintsék az emberek - hangsúlyozta Lázár. Szerinte 50 ezer embert a közfoglalkoztatottak közül át lehetne terelni a piaci szférába. 7 vidéki településen épülhet gyár, 2-3 milliárddal támogatja ezeket az állam. Kiemelt kerékpáros útvonalfejlesztési javaslatot is jóváhagy a kormány. Tokaj-Hegyalján 1,3 milliárd állami támogatást biztosít szőlőfelvásárláshoz. Megnézik még azt is, hogy áll az EU-s kassza, 1600 milliárdot kifizetnek. Megnézik, hogy a háttérintézmények megszűnése hogy sikerült, a feladatokat hogyan sikerül abszolválni. Miniszterelnök január közepén Szegedre megy, Botka Lászlóval a Modern Városok Programról beszél, elvi döntést hozhat a kormány a szegedi fedett uszoda támogatásáról. Új szegedi Tiszahíd is lesz. Bár jelen állás szerint negyed évente vizsgálja felül a kormány a kőolaj világpiaci árához kötött adó emelését-csökkentését, Lázár szerint nyitottak arra, hogy a felülvizsgálatot havonta megtegyék. Most ugyanis emelkedett a kőolaj világpiaci ára. Arról nincs információja, hogy amerikai katonák állomásoznának majd Magyarországon, ilyen kérés nem érkezett. Amúgy személy szerint nem örülne idegen katonai erőnek. Ha a NATO részéről érkezik kérés, azt a kormány megvizsgálja majd. Arra a felvetésre, hogy az Európai Parlament - fideszes képviselőkkel együtt - a migrációs gyűlöletkeltés ellen fogadott el állásfoglalást, Lázár János azt mondta, ""szép és helyes dolog ez"", de szerinte a magyar kormány nem az egyes menekültek, hanem az illegális migráció ellen kampányolt, ő továbbra is vállalhatónak tartja ezt. Arra pedig, hogy az Eurostat szerint Magyarország a vásárlóerőt figyelembe véve a 4. legszegényebb, Lázár János azt mondta, a 2008-as gazdasági és a devizahiteles válságnak nagyon súlyos hatása volt, most kezdik ezt kiheverni a magyarok, a a kiskereskedelmi forgalom, a reálkereset és a turizmus is nő. Növekedési kilátáson is módosíthat a kormány az MNB kedvező előrejelzése után. Most számolnak, de Lázár óvatos lenne. Jó esély van rá, hogy az ideinél nagyobb növekedés lesz. Tartósan 4-5 százalékos növekedés volna jó. A kormányinfónak gyorsan vége lett, Lázár visszament a kormányülésre, melynek szünetében tartották most a tájékoztatót.",200 milliárdot dobott szét a kormány,https://hvg.hu/itthon/20161214_Lazar_kormanyinfo
305,5be2fb70f700e3cb934058cd,None,2014-03-19T12:51:00.0000000+01:00,"1 órával kevesebbet alhatunk jövő hét végén, március 29-ről 30-ra virradóra ugyanis jön az újabb óraátállítás.",from Facebook API,from Facebook API,hvg.hu,"Március 30-án hajnalban kell előreállítani az órákat 2 óráról 3-ra. A tavaszi óraátállítás miatt egy órát veszítünk az éjszakából, és átmenetileg visszasötétednek a reggelek, de cserébe délután nyerünk még egy világos órát, és állítólag az energiaköltségeken is spórolunk az átállítással. Egy egyórás időzónaváltás élettani hatása nem olyan jelentős, míg   (napokig tartó alvászavart, fáradékonyságot), ami miatt ilyenkor 2 százalékkal emelkedik a közlekedési balesetek száma is – mondta korábban a hvg.hu-nak az átállítás élettani hatásairól Pintér Ferenc, a   igazgatója. Főleg időseknél és gyerekeknél húzódhatnak el a hatások: az alvászavarok miatt fáradékonyabbá válnak, ami befolyásolhatja a mindennapi életüket. Legközelebb 2014. október 26-án kell kihevernünk egy újabb óraátállítást, akkor hajnali 3-ról 2-re kell állítani az órát.",Hamarosan itt az óraátállítás,https://hvg.hu/idojaras/20140319_Hamarosan_itt_az_oraatallitas
306,5be2fb70f700e3cb934058ce,None,2016-03-23T10:29:00.0000000+01:00,"Másképpen járnak a vonatok a hosszú hétvégén a húsvéti ünnep miatt. Lesznek olyan szerelvények is, amelyeket érint a vasárnapi óraátállítás – hívta fel a figyelmet a MÁV.",from Facebook API,from Facebook API,hvg.hu,"Március 27-én, húsvét vasárnap az ünnepnapi, március 28-án, húsvét hétfőn a vasárnapi, március 29-én, kedden pedig a munkanapi menetrend szerint közlekednek a vonatok. Az elmúlt évek tapasztalatai alapján húsvétkor nagyjából 200-250 ezer fizető utas választja a vasúti közlekedést. A legtöbb utazóra a tavaszi szünet utolsó napján, kedden számít a vasúttársaság: ezen a napon a helybiztosítással közlekedő vonatok átlagos kihasználtsága még a húsvéthétfőinél is magasabb. Az ünnep idején a MÁV-START az összes rendelkezésére álló, üzemképes járművét felhasználja a szerelvényekhez. A helyfoglalások figyelembe vételével a lehetőségekhez képest az InterCity vonatokhoz pluszkocsikat is kapcsolnak – ígérik. Azt javasolják, hogy aki teheti, még az ünnep előtt, elővételben vegyen vonatjegyet. A március 27-én, vasárnap kezdődő nyári időszámítás és az óraátállítás csak néhány nemzetközi és belföldi vonatot érint, a vasúti menetrendet emiatt nem kell módosítani. A hajnali két óra előtt, Budapestről Szobra és Ceglédről Szolnokra induló egy-egy vonat a nyári időszámításnak megfelelően, legfeljebb 60 perccel később érkezik az állomásokra. Az eredetileg hajnali kettő és három óra között induló belföldi személyszállító vonatokat pedig három órakor indítják el. Az óraállítás érint Magyarországról induló, illetve ide érkező nemzetközi vonatokat is: a Dacia nemzetközi vonatok, a Corona IC, az Ister EuroNight, a Kálmán Imre EN, a Beograd gyorsvonat, a Metropol EuroNight, a Latorca IC és a Traianus-Bononia IC várhatóan egy órás késéssel éri el a budapesti, illetve a külföldi végállomását.  és a helyi tarifával hívható MÁVDIREKT-en, a 06 (40) 49-49-49-es telefonszámon is kérhető tájékoztatás a menetrendről.","Óraátállítás, húsvét: erre kell figyelni hétvégén, ha vonatra ül",https://hvg.hu/itthon/20160323_oraatallitas_husvet_erre_kell_figyelni_hetvegen_ha_vonatra_ul
307,5be2fb70f700e3cb934058cf,None,2014-03-28T14:34:00.0000000+01:00,"Vasárnap lép életbe a nyári menetrend a nemzetközi légiközlekedésben, ekkortól számos légitársaság sűríti járatait, illetve új járatok is indulnak a budapesti Liszt Ferenc-repülőtérről - közölte a repteret üzemeltető Budapest Airport Zrt. (BA) pénteken.",from Facebook API,from Facebook API,hvg.hu,"A nyári menetrend életbe lépése egybeesik a nyári időszámítás kezdetével, az óraátállítás azonban nem érint egyetlen budapesti járatot sem. Az órákat március 30-án, vasárnap hajnali 2 órakor kell 3 órára átállítani, ebben az időszakban azonban nincs a menetrendben sem érkező, sem induló repülőgép. A nyári menetrend október végéig lesz érvényben. A BA közleménye szerint vasárnap indul a Norwegian Air Shuttle norvég diszkont légitársaság első Budapest-London-Gatwick járata. Az új járat helyi idő szerint 11.45-kor indul Londonból és 15.15-re érkezik Budapestre, majd félóra múlva 15.45-kor indul vissza a brit fővárosba. A Norwegian lesz az ötödik légitársaság, amely légi összeköttetést biztosít a magyar főváros és London valamelyik repülőtere között. Április 1-jén kedden reggel érkezik az Air Serbia szerb légitársaság ATR-72-es típusú gépe Belgrádból. A nyári menetrendtől számítva a megújuló szerb nemzeti légitársaság, amelyben az öböl-menti Etihad légitársaság szerzett jelentős részesedést, naponta üzemeltet járatot Budapest és Belgrád között és átszállást biztosít a szerb fővárosból a Balkánra és Abu Dhabi irányába. Április 2-tól, szerdától sűríti járatait az izraeli UP diszkont légitársaság, az El Al izraeli légitársaság 100 százaléakos leányvállalataként létrehozott UP gépei ez eddigi heti hét helyett 11 alkalommal fordulnak meg Budapest és Tel Aviv Ben Gurion repülőtere között. Ugyancsak a nyári menetrendben újítja fel a leeds-i járatot a brit Jet2.com diszkont légitársaság. Az első idei járat Leeds-ből április 3-án csütörtökön délután érkezik Budapestre és ezentúl hetente kétszer közlekedik, csütörtökön és vasárnap. A nyári menetrendi időszakban telepíti sorrendben nyolcadik repülőgépét Budapestre a Wizz Air, a légitársaság ezzel sűríteni tudja a járatai számát Londonba, Eindhovenbe, Barcelonába, Isztambulba, Madridba, Máltára és Bariba is. A Wizz Air nyári kínálatában megjelenik a spanyolországi Alicante is, egyelőre heti egy járattal.  Ugyancsak növeli a járatai sűrűségét Budapestre a lengyel LOT, az ír Aer Lingus, a belarusz Belavia és elindítja napi harmadik járatát Isztambulba a Turkish Airlines. A nyári menetrend újdonságai közé tartozik az is, hogy mind az Air France, mind a Brussels Airlines úgynevezett éjszakázó járatot is indít. Ez azt jelenti, hogy a kora reggeli órákban is találni párizsi és brüsszeli gépet, ami különösen a tengeren túlra tartó, átszálló utasoknak kedvez. A Budapest Liszt Ferenc Nemzetközi Repülőtér termináljain 2013-ban 39 légitársaság fordult meg, amelyek 8,5 millió utast szállítottak 34 ország mintegy 99 repülőterére.","Új járatok indulnak Ferihegyről, többek között Londonba",https://hvg.hu/plazs/20140328_Uj_jaratok_indulnak_Ferihegyrol_tobbek_ko
308,5be2fb70f700e3cb934058d0,None,2014-03-28T13:32:00.0000000+01:00,"Több mint hatmillió magyar számára a tavaszi időszakra eső óraátállítás maga a pokol. Ennyi ember szenved ugyanis Magyarországon krónikus alváshiányban, azaz legalább fél, de inkább 1-2 órával kevesebbet alszik a szükségesnél. Pechükre tavasszal visszafelé, tehát egy órával korábbra állítjuk az órát. Tippeket adunk, hogy ne úgy kezdődjön a jövő hete, mintha fejbe verték volna. Az altató például tilos!",from Facebook API,from Facebook API,hvg.hu,"Ám az egy óra mínusz és az ebből következő nappali fáradtság csak az egyik tényező, amivel meg kell birkóznia alváshiányos honfitársainknak. Az óraátállítás miatt fellépő alváshiány, vagy inkább a kényszerű alvásmegvonás az egészségre is erősen kihat  Hogy mennyire, az attól függ, hogy milyen az aktuális egészségi állapotunk, az alvási szokásaink és az egészségünk. Mivel belső biológiai óránk a nap járásához igazodik, az óra átállításával teljesen megkeveri az eddig megszokott életritmusunkat (ezt alváskutatók   hívják). Az, hogy ki milyen gyorsan alkalmazkodik az időeltolódáshoz, több dologtól is függ. Az egy óra mínusz miatt akkor vagyunk bajban, ha az életmódunk miatt eleve kevesebbet alszunk annál, mint amennyit szükségesnek éreznénk. Ha az elhavazott életmód tetejébe még több alkoholt vagy koffeint veszünk magunkhoz az óraátállítást megelőző és azt követő napokban, szinte biztos, hogy az alvásmegvonás tüneteivel számolhatunk. Magyarán szólva úgy érzezzük magunkat, mint „akit megrágtak és kiköptek” (Vámos Miklós alapján). Számolhatunk koncentrációs nehézségekkel („ki tud odafigyelni két ásítás közt?”), memóriazavarokkal („a franc se emlékszik apró részletekre, mikor örülök, ha ébren tudok maradni”), az átlagosnál fokozottabb éhségérzettel, nappali aluszékonysággal. Egy rossz egészségi állapotú embert  pedig még könnyebben megviselhet az alvás hiánya. Amerikai kutatások szerint a tavaszi óraátállításkor drasztikusan nő a szívinfarktusok és a közlekedési balesetek száma. Tehát az óraállításkor fellépő alvásdeficitet nem szabad alábecsülni! Ha a fentieket a hétköznapi életre lefordítjuk, akkor egy egész nap rágcsáló, koffein-és cukorbombákat magába döntő, eszegető, akár a volán mögött is elszundikáló, feledékeny – mondhatjuk úgy is: használhatatlan – lény válik belőlünk. Ha nem vigyázunk és tartósan beérjük kevés alvással, akkor ez lesz az alapállapot, úgy, hogy még csak észre sem vesszük saját leépülésünket. A probléma ugyanis az, hogy hiába „gyúrunk rá jó előre” az óraállításra, tehát hiába feküdnénk le az óraállítás előtt egy órával korábban, nem leszünk álmosak. És aki nem álmos, az nem alszik. A szervezet ugyanis makacsul ragaszkodik a megszokott lefekvési idejéhez és ugyanúgy, nagyjából ugyanabban a (kései) órában fogja termelni az elálmosodás folyamatáért felelős melatonin hormont, mint ahogy megszokta az előző hónapokban. Tehát ismét egy órával később alszunk el és később is ébrednénk – ez testvérek között is minimum egy óra alvásdeficit, ami súlyos terhet ró a szervezetre, mivel nem tud regenerálódni. Ám nincs minden veszve! Számos módszer létezik, amivel mégiscsak segíthetünk a szervezetünknek, hogy gyorsabban hozzászokjon ahhoz az „elveszett” egy órához. De hogyan? Másként fogalmazva a kérdést: hogyan lehet az óraátállításhoz gyorsabban alkalmazkodni, elkerülve a kb. 3-4 nap vegetálással és ásítozással, esetlegesen közlekedési balesetekkel teletűzdelt adaptációs időt? Több lehetőség is van. Ha gyorsabban akar átállni, akkor a mostani hétvégére ez a feladat: 1.  az otthonában, ha besötétedik – a fény, illetve annak hiánya az elsődleges indikátora a belső órája működésének. 2. Mozgás, sport, mozgás! Nélküle az alvás nehezebben megy, egy jó kis délutáni edzéssel viszont hamarabb elálmosodik, így hamarabb átáll a korábbi kelés időpontjára. 3. Az altató tilos! Ha altatóval próbálja rávenni magát, hogy hamarabb elaludjon, rossz úton jár. Egyrészt rászokhat, másrészt meg rövid távon (3-4 hónap) is olyan nem várt mellékhatásokkal számolhat, amiket egy jóhiszemű ember álmában sem gondolt volna. Itt olvashat további  .",Keveset alszik? Így élje túl az óraátállítást!,https://hvg.hu/plazs/20140328_Keveset_alszol_Igy_eld_tul_az_oraatallita
309,5be2fb70f700e3cb934058d1,None,2014-03-26T14:21:00.0000000+01:00,"Az EU-ban egységesen alkalmazott nyári időszámítás lényege, hogy a szokásos ébrenléti idő minél inkább egybeessen a természetes világosság idejével. Magyarországon egynapi átlagos villamosenergia-fogyasztást spórolunk meg így évente.",from Facebook API,from Facebook API,hvg.hu,"Hazánkban – az Európai Unió gyakorlatához igazodva – március utolsó vasárnapjától október utolsó vasárnapjáig tart a nyári időszámítás – közölte szerdán a Magyar Villamos Művek Zrt. (MAVIR). Március 30-án, vasárnap hajnalban tehát 2 óráról 3-ra állítjuk óráinkat. A több évtizede bevezetett gyakorlattal hazánk egynapi átlagos villamosenergia-fogyasztását spórolhatjuk meg évente – olvasható a közleményben.   Az Európai Unióban egységesen alkalmazott nyári időszámítás lényege, hogy a szokásos ébrenléti idő minél inkább egybeessen a természetes világosság idejével, azaz reggel 7 és este 10 óra között a lehető legkevesebbet kelljen használni a világítást.   Az 1980 óta működő rendszer segítségével eddig közel 4000 gigawattóra energiát takarítottunk meg, amely az ország közel 5 heti átlagfogyasztását jelenti.   Az energiatakarékos fényforrások elterjedésével ugyan csökken az egyes eszközök fogyasztása, azonban számuk növekszik, így a megspórolt energia mértéke állandónak mondható. A megtakarítás jellemzően a háztartásokban, az építkezéseken, a hosszan nyitva tartó intézményekben és szolgáltatóknál, valamint a középületek díszkivilágításánál keletkezik. Az októberi visszaállítás – mivel az év ezen időszakában már korán sötétedik – nem okoz többletfogyasztást.",Óraátállítás vasárnap – ennyit spórolunk vele,https://hvg.hu/gazdasag/20140326_Oraatallitas_vasarnap__ennyit_sporolunk
310,5be2fb70f700e3cb934058d2,None,2014-03-30T08:59:00.0000000+02:00,"Megkezdődött a nyári időszámítás, az órákat ma hajnali 2 óráról 3-ra kellett átállítani.",from Facebook API,from Facebook API,hvg.hu,"Megkezdődött a nyári időszámítás, ma egy órával előre kellett állítani az órákat. Magyarországon az Európai Unió gyakorlatához igazodva március utolsó vasárnapjától október utolsó vasárnapjáig tart a nyári időszámítás.  Az Európai Unióban egységesen alkalmazott nyári időszámítás lényege, hogy a szokásos ébrenléti idő minél inkább egybeessen a természetes világosság idejével, azaz reggel 7 és este 10 óra között a lehető legkevesebbet kelljen használni a világítást. A mindenkori fogyasztási adatok alapján megállapítható, hogy a több évtizede bevezetett, 1980 óta működő gyakorlattal az ország egy napi átlagos villamosenergia-fogyasztását spórolhatjuk meg évente.  Az óraátállítás 6 belföldi és 17 nemzetközi vonat közlekedési rendjét érinti, ezeknek módosult az érkezési, illetve egyes esetekben az indulási időpontjuk. Az érintett vonatok menetrendjéről részletes információ a mav-start.hu oldalon található. A légi közlekedésben az átállás nem érint egyetlen budapesti járatot sem, mert a menetrend szerint akkor nincs érkező vagy induló gép a Liszt Ferenc-repülőtéren. A nyári időszámítás kezdetéhez igazodva ma hajnalban lép életbe a nyári menetrend, így számos légitársaság növeli járatainak sűrűségét, új járatokat indít vagy ismét elindítja a télen szüneteltetett járatokat.",Ma reggel elveszítettünk egy órát az életünkből,https://hvg.hu/itthon/20140330_Ma_reggel_elveszitettunk_egy_orat_az_elet
311,5be2fb70f700e3cb934058d3,None,2015-03-28T09:02:00.0000000+01:00,"Szombaton hidegfronti hatás érvényesül, a szélre érzékenyek panaszai pedig még napokig nem szűnnek. A megterhelő időszak a frontérzékenyek mellett másokat is megviselhet – derül ki a humánmeteorológiai előrejelzésből.",from Facebook API,from Facebook API,hvg.hu,"A hidegfronti hatás miatt fejfájásra, a görcsös panaszok erősödésére, vérnyomás-ingadozásra számíthatnak az erre érzékenyek, egy részük az erős szél miatt még éjjel is. Ráadásul most a hajnali óraátállítás is befolyásolhatja majd a pihenést. Napközben jót tehet egy kis borsmenta tea, érdemes sok folyadékot fogyasztani, lefekvés előtt pedig levendulás fürdő venni vagy levendula-illóolaj párologtatni a lakásban. A jó tanácsok között szerepel még a stressz kerülése, és fogyasszunk könnyű ételeket, minél több zöldség- és gyümölcsfélét. A pollenterhelés mérséklődik, most a kőris, az éger, a ciprusfélék és a nyár virágpora található meg nagyobb mennyiségben a levegőben. A levegő minősége ugyancsak javul. Az erős, viharos széllökések hatására csökken vezetés közben a menetstabilitás, faágak törhetnek le, illetve ideges, ingerlékeny és figyelmetlen sofőrök is ronthatják a feltételeket -  .",Megviselhet bennünket a szeles idő,https://hvg.hu/idojaras/20150328_megviselhet_bennunket_a_szeles_ido
312,5be2fb70f700e3cb934058d4,None,2014-10-21T11:22:00.0000000+02:00,"Vasárnap, október 26-án hajnalban egy órával vissza kell állítani az órákat, kezdődik a téli időszámítás.",from Facebook API,from Facebook API,hvg.hu,"A hosszú hétvégén, vasárnap kell majd visszaállítani az órákat, hajnali 3-ról 2-re – figyelmeztetett a Mavir Magyar Villamosenergia-ipari Átviteli Rendszerirányító Zrt., amely hozzátette, ezzel visszatérünk a normál vagy télinek is nevezett időszámításra. Magyarország 1980 óta közel 4000 gigawattóra villamosenergiát takarított meg az óraátállításssal, pontosabban a nyári időszámítás hatásaként – derül ki a Mavir évtizedek óta gyűjtött adataiból. Az október végéig tartó nyári időszámítás egyik legnagyobb előnye az évi mintegy 120 gigawattóra fel nem használt energia, ami egy nagyobb város, azaz mintegy 30-40 ezer háztartás éves fogyasztásának felel meg. Az Európában egységesen alkalmazott óraállítási módszer azon alapszik, hogy a lakosság szokásos ébrenléti időszaka – reggel 7 és este 10 óra között – jobban egybeessen a természetes nappali világosság idejével. A tavaszi óraállításkor jelentősen csökken a hazai villamosenergia-rendszer esti terhelése, hiszen később sötétedik, ezáltal később kapcsoljuk fel a világítást. Az órák október végi visszaállítását követően ugyan hamarabb sötétedik, de ez – összevetve azzal az időponttal, amikor jellemzően hazaérkezünk – a Mavir szerint nem okoz többletfogyasztást. Az ország nyári időszak alatti villamosenergia-megtakarítását az óraátállítást megelőző és követő napi fogyasztási görbék alapján becslik a Mavir szakemberei. Ez naponta 1,5-3 százalékos, vagyis 2-4 ezer megawattórával alacsonyabb fogyasztást eredményez. A fogyasztás és ezáltal a megtakarítás több tényezőtől is függ, többek között az időjárástól és az ünnepnapok alakulásától.",Jön az óraátállítás a hosszú hétvégén,https://hvg.hu/itthon/20141021_Errol_senki_se_feledkezzen_meg_a_hosszu_h
313,5be2fb70f700e3cb934058d5,None,2014-03-29T08:23:00.0000000+01:00,"Vasárnap kezdődik a nyári időszámítás, az órákat hajnali 2 óráról 3-ra kell átállítani.",from Facebook API,from Facebook API,hvg.hu,"A MÁV-Start Zrt. tájékoztatása szerint a vasárnapi óraátállítás 6 belföldi és 17 nemzetközi, hajnalban induló és akkor úton lévő vonat közlekedési rendjét érinti. Belföldön változik a Budapestről Szobra, Szolnokra, Debrecenbe, a Debrecenből Budapestre és Nagykerekibe, valamint a Lajosmizséről Budapestre közlekedő vonat érkezési, illetve egyes esetekben az indulási időpontja. Nemzetközi viszonylatban egyebek mellett a Budapestről Brassóba, Bukarestbe, Zürichbe, Berlinbe, Varsóba, Krakkóba, Münchenbe, Belgrádba, Moszkvába induló vonat, és több, Moszkvából érkező nemzetközi gyorsvonat közlekedik az óraátállítás ideje alatt. Az érintett vonatok menetrendjéről, indulási és érkezési időpontjairól részletes információ a   oldalon található. A Budapest Airport azt közölte, a légi közlekedésben a hajnali óraátállítás elvben nem érinthet egyetlen budapesti járatot sem, mert a menetrend szerint akkor nincs érkező vagy induló gép a Liszt Ferenc-repülőtéren. Viszont a nyári időszámítás kezdetéhez igazodva vasárnap hajnalban lép életbe a nyári menetrend, így számos légitársaság növeli járatainak sűrűségét, új járatokat indít vagy ismét elindítja a télen szüneteltetett járatokat. Magyarországon - az Európai Unió gyakorlatához igazodva - március utolsó vasárnapjától október utolsó vasárnapjáig tart a nyári időszámítás. Az Európai Unióban egységesen alkalmazott nyári időszámítás lényege, hogy a szokásos ébrenléti idő minél inkább egybeessen a természetes világosság idejével, azaz reggel 7 és este 10 óra között a lehető legkevesebbet kelljen használni a világítást. A mindenkori fogyasztási adatok alapján megállapítható, hogy a több évtizede bevezetett, 1980 óta működő gyakorlattal az ország egy napi átlagos villamosenergia-fogyasztását spórolhatjuk meg évente. Az energiatakarékos fényforrások elterjedésével ugyan csökken az egyes eszközök fogyasztása, azonban számuk növekszik, így a megspórolt energia mértéke állandónak mondható.",Ne felejtse el átállítani az óráját,https://hvg.hu/itthon/20140329_Ne_felejtse_el_atallitani_az_orajat
314,5be2fb70f700e3cb934058d6,None,2015-03-20T11:23:00.0000000+01:00,"Ma éjszaka lesz a tavaszi napéjegyenlőség, jövő vasárnap pedig már állíthatjuk is át az órákat a nyári időszámításra.",from Facebook API,from Facebook API,hvg.hu,"14 perccel éjfél előtt kezdődik a csillagászati tavasz. Csütörtökön 23:46 percre esik a tavaszi napéjegyenlőség, ami ugyanúgy eshet március 20-ra, mint 21-re –  . Csillagászok kiszámolták, hogy ebben az évszázadban már csak március 20-án lesz napéjegyenlőség, legközelebb 2102-ben figyelhetik meg unokáink március 21-én a jelenséget. 2048-ban pedig március 19-re csúszik az időpont.   Az óraátállítás 9 nappal később, jövő vasárnap hajnalban történik. Hajnali 2 órakor 3 órára kell előreállítani az órákat, ezzel kezdődik a nyári időszámítás. A kutatók megosztottak abban a kérdésben, hogy a számok alapján van-e értelme az óraátállításnak, de az emberek közérzete általában jobb lesz tőle. ",Nem a napfogyatkozás ma az egyetlen különleges természeti jelenség,https://hvg.hu/idojaras/20150320_Nem_a_napfogyatkozas_ma_az_egyetlen_kulon
